NO,timestamp,location,price,last4ccnum,date,hour,weekday,dayofmonth,timeperiod,concat
742,2014-01-12T20:04:00Z,Katerina's Cafe,39.3,8129,2014-01-12,20,Sun,12,Evening,2014-01-12 Sun 12 Katerina's Cafe 39.3
743,2014-01-12T20:05:00Z,Hippokampos,78.21,9635,2014-01-12,20,Sun,12,Evening,2014-01-12 Sun 12 Hippokampos 78.21
744,2014-01-12T20:11:00Z,Katerina's Cafe,67.14,3547,2014-01-12,20,Sun,12,Evening,2014-01-12 Sun 12 Katerina's Cafe 67.14
745,2014-01-12T20:12:00Z,Katerina's Cafe,15.37,9405,2014-01-12,20,Sun,12,Evening,2014-01-12 Sun 12 Katerina's Cafe 15.37
746,2014-01-12T20:13:00Z,Katerina's Cafe,39.55,2142,2014-01-12,20,Sun,12,Evening,2014-01-12 Sun 12 Katerina's Cafe 39.55
747,2014-01-12T20:15:00Z,Hippokampos,69.41,2540,2014-01-12,20,Sun,12,Evening,2014-01-12 Sun 12 Hippokampos 69.41
748,2014-01-12T20:17:00Z,Katerina's Cafe,16.34,8411,2014-01-12,20,Sun,12,Evening,2014-01-12 Sun 12 Katerina's Cafe 16.34
749,2014-01-12T20:35:00Z,Katerina's Cafe,40.25,4948,2014-01-12,20,Sun,12,Evening,2014-01-12 Sun 12 Katerina's Cafe 40.25
750,2014-01-12T20:38:00Z,Hippokampos,63.32,7688,2014-01-12,20,Sun,12,Evening,2014-01-12 Sun 12 Hippokampos 63.32
751,2014-01-12T20:43:00Z,Frydos Autosupply n' More,161.96,8202,2014-01-12,20,Sun,12,Evening,2014-01-12 Sun 12 Frydos Autosupply n' More 161.96
752,2014-01-12T20:48:00Z,Katerina's Cafe,87.09,1874,2014-01-12,20,Sun,12,Evening,2014-01-12 Sun 12 Katerina's Cafe 87.09
753,2014-01-13T03:00:00Z,Kronos Mart,147.3,5407,2014-01-13,3,Mon,13,Late night,2014-01-13 Mon 13 Kronos Mart 147.3
754,2014-01-13T06:04:00Z,Daily Dealz,2.01,9551,2014-01-13,6,Mon,13,Early morning,2014-01-13 Mon 13 Daily Dealz 2.01
755,2014-01-13T07:32:00Z,Hallowed Grounds,9.16,7889,2014-01-13,7,Mon,13,Early morning,2014-01-13 Mon 13 Hallowed Grounds 9.16
756,2014-01-13T07:36:00Z,Brew've Been Served,16.39,5368,2014-01-13,7,Mon,13,Early morning,2014-01-13 Mon 13 Brew've Been Served 16.39
757,2014-01-13T07:38:00Z,Brew've Been Served,8.04,7384,2014-01-13,7,Mon,13,Early morning,2014-01-13 Mon 13 Brew've Been Served 8.04
758,2014-01-13T07:40:00Z,Coffee Cameleon,19.93,3547,2014-01-13,7,Mon,13,Early morning,2014-01-13 Mon 13 Coffee Cameleon 19.93
759,2014-01-13T07:40:00Z,Brew've Been Served,8,9683,2014-01-13,7,Mon,13,Early morning,2014-01-13 Mon 13 Brew've Been Served 8
760,2014-01-13T07:42:00Z,Hallowed Grounds,3.02,1310,2014-01-13,7,Mon,13,Early morning,2014-01-13 Mon 13 Hallowed Grounds 3.02
761,2014-01-13T07:43:00Z,Brew've Been Served,24.18,6816,2014-01-13,7,Mon,13,Early morning,2014-01-13 Mon 13 Brew've Been Served 24.18
762,2014-01-13T07:43:00Z,Hallowed Grounds,13.68,3492,2014-01-13,7,Mon,13,Early morning,2014-01-13 Mon 13 Hallowed Grounds 13.68
763,2014-01-13T07:43:00Z,Brew've Been Served,18.71,4795,2014-01-13,7,Mon,13,Early morning,2014-01-13 Mon 13 Brew've Been Served 18.71
764,2014-01-13T07:44:00Z,Hallowed Grounds,5.85,9405,2014-01-13,7,Mon,13,Early morning,2014-01-13 Mon 13 Hallowed Grounds 5.85
765,2014-01-13T07:53:00Z,Brew've Been Served,19.64,7354,2014-01-13,7,Mon,13,Early morning,2014-01-13 Mon 13 Brew've Been Served 19.64
766,2014-01-13T07:54:00Z,Hallowed Grounds,19.18,7108,2014-01-13,7,Mon,13,Early morning,2014-01-13 Mon 13 Hallowed Grounds 19.18
767,2014-01-13T07:55:00Z,Coffee Cameleon,17.49,2418,2014-01-13,7,Mon,13,Early morning,2014-01-13 Mon 13 Coffee Cameleon 17.49
768,2014-01-13T07:55:00Z,Brew've Been Served,6.08,5407,2014-01-13,7,Mon,13,Early morning,2014-01-13 Mon 13 Brew've Been Served 6.08
769,2014-01-13T07:56:00Z,Brew've Been Served,9.53,4948,2014-01-13,7,Mon,13,Early morning,2014-01-13 Mon 13 Brew've Been Served 9.53
770,2014-01-13T07:57:00Z,Brew've Been Served,78.23,3484,2014-01-13,7,Mon,13,Early morning,2014-01-13 Mon 13 Brew've Been Served 78.23
771,2014-01-13T07:57:00Z,Hallowed Grounds,6.32,6691,2014-01-13,7,Mon,13,Early morning,2014-01-13 Mon 13 Hallowed Grounds 6.32
772,2014-01-13T08:00:00Z,Brew've Been Served,13.37,8411,2014-01-13,8,Mon,13,Early morning,2014-01-13 Mon 13 Brew've Been Served 13.37
773,2014-01-13T08:01:00Z,Kronos Mart,159.06,6816,2014-01-13,8,Mon,13,Early morning,2014-01-13 Mon 13 Kronos Mart 159.06
774,2014-01-13T08:02:00Z,Coffee Cameleon,4.88,7253,2014-01-13,8,Mon,13,Early morning,2014-01-13 Mon 13 Coffee Cameleon 4.88
775,2014-01-13T08:04:00Z,Brew've Been Served,16.05,4434,2014-01-13,8,Mon,13,Early morning,2014-01-13 Mon 13 Brew've Been Served 16.05
776,2014-01-13T08:06:00Z,Hallowed Grounds,55.96,2681,2014-01-13,8,Mon,13,Early morning,2014-01-13 Mon 13 Hallowed Grounds 55.96
777,2014-01-13T08:07:00Z,Brew've Been Served,11.49,1286,2014-01-13,8,Mon,13,Early morning,2014-01-13 Mon 13 Brew've Been Served 11.49
778,2014-01-13T08:12:00Z,Coffee Cameleon,17.76,2142,2014-01-13,8,Mon,13,Early morning,2014-01-13 Mon 13 Coffee Cameleon 17.76
779,2014-01-13T08:15:00Z,Abila Airport,3617.47,9220,2014-01-13,8,Mon,13,Early morning,2014-01-13 Mon 13 Abila Airport 3617.47
780,2014-01-13T08:21:00Z,Brew've Been Served,13.19,6901,2014-01-13,8,Mon,13,Early morning,2014-01-13 Mon 13 Brew've Been Served 13.19
781,2014-01-13T08:22:00Z,Brew've Been Served,6.69,7819,2014-01-13,8,Mon,13,Early morning,2014-01-13 Mon 13 Brew've Been Served 6.69
782,2014-01-13T08:23:00Z,Brew've Been Served,19.89,8202,2014-01-13,8,Mon,13,Early morning,2014-01-13 Mon 13 Brew've Been Served 19.89
783,2014-01-13T08:58:00Z,Kronos Pipe and Irrigation,2892.74,9220,2014-01-13,8,Mon,13,Early morning,2014-01-13 Mon 13 Kronos Pipe and Irrigation 2892.74
784,2014-01-13T10:12:00Z,Nationwide Refinery,204.58,9735,2014-01-13,10,Mon,13,Late morning,2014-01-13 Mon 13 Nationwide Refinery 204.58
785,2014-01-13T10:20:00Z,Maximum Iron and Steel,689.85,9220,2014-01-13,10,Mon,13,Late morning,2014-01-13 Mon 13 Maximum Iron and Steel 689.85
786,2014-01-13T12:00:00Z,Coffee Shack,4.09,7117,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Coffee Shack 4.09
787,2014-01-13T12:00:00Z,Bean There Done That,7.93,1415,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Bean There Done That 7.93
788,2014-01-13T12:00:00Z,Bean There Done That,98.02,9635,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Bean There Done That 98.02
789,2014-01-13T12:00:00Z,Brewed Awakenings,12.69,7688,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Brewed Awakenings 12.69
790,2014-01-13T12:00:00Z,Jack's Magical Beans,18.31,6899,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Jack's Magical Beans 18.31
791,2014-01-13T12:00:00Z,Brewed Awakenings,56.4,2540,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Brewed Awakenings 56.4
792,2014-01-13T12:00:00Z,Bean There Done That,19.56,1877,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Bean There Done That 19.56
793,2014-01-13T12:00:00Z,Brewed Awakenings,16.25,8332,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Brewed Awakenings 16.25
794,2014-01-13T12:00:00Z,Bean There Done That,5.54,1321,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Bean There Done That 5.54
795,2014-01-13T12:00:00Z,Bean There Done That,10.37,1874,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Bean There Done That 10.37
796,2014-01-13T12:00:00Z,Bean There Done That,15.24,9617,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Bean There Done That 15.24
797,2014-01-13T12:00:00Z,Bean There Done That,18.59,6895,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Bean There Done That 18.59
798,2014-01-13T12:00:00Z,Carlyle Chemical Inc.,1718.96,9220,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Carlyle Chemical Inc. 1718.96
799,2014-01-13T12:00:00Z,Jack's Magical Beans,5.22,9241,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Jack's Magical Beans 5.22
800,2014-01-13T12:00:00Z,Jack's Magical Beans,9.64,8156,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Jack's Magical Beans 9.64
801,2014-01-13T12:00:00Z,Jack's Magical Beans,17.52,2463,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Jack's Magical Beans 17.52
802,2014-01-13T12:11:00Z,Abila Airport,4417.03,8642,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Abila Airport 4417.03
803,2014-01-13T12:27:00Z,Hippokampos,17.17,4434,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Hippokampos 17.17
804,2014-01-13T12:55:00Z,Ouzeri Elian,19.82,9220,2014-01-13,12,Mon,13,Early afternoon,2014-01-13 Mon 13 Ouzeri Elian 19.82
805,2014-01-13T13:03:00Z,Gelatogalore,32.83,8156,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Gelatogalore 32.83
806,2014-01-13T13:18:00Z,U-Pump,55.25,9551,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 U-Pump 55.25
807,2014-01-13T13:19:00Z,Gelatogalore,46.45,8332,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Gelatogalore 46.45
808,2014-01-13T13:20:00Z,Abila Zacharo,79.95,6816,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Abila Zacharo 79.95
809,2014-01-13T13:21:00Z,Abila Zacharo,64.5,1286,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Abila Zacharo 64.5
810,2014-01-13T13:23:00Z,Katerina's Cafe,38.98,2418,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Katerina's Cafe 38.98
811,2014-01-13T13:24:00Z,Hippokampos,35.73,7253,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Hippokampos 35.73
812,2014-01-13T13:27:00Z,Abila Zacharo,8.72,9683,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Abila Zacharo 8.72
813,2014-01-13T13:28:00Z,Hippokampos,30.51,9551,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Hippokampos 30.51
814,2014-01-13T13:33:00Z,Guy's Gyros,27.49,2540,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Guy's Gyros 27.49
815,2014-01-13T13:34:00Z,Katerina's Cafe,26.15,6899,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Katerina's Cafe 26.15
816,2014-01-13T13:34:00Z,Abila Zacharo,27.3,1321,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Abila Zacharo 27.3
817,2014-01-13T13:34:00Z,Hippokampos,59.9,7354,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Hippokampos 59.9
818,2014-01-13T13:36:00Z,Katerina's Cafe,17.21,9405,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Katerina's Cafe 17.21
819,2014-01-13T13:37:00Z,Ouzeri Elian,95.03,4795,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Ouzeri Elian 95.03
820,2014-01-13T13:39:00Z,Guy's Gyros,37.37,2142,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Guy's Gyros 37.37
821,2014-01-13T13:40:00Z,Katerina's Cafe,8.29,1874,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Katerina's Cafe 8.29
822,2014-01-13T13:40:00Z,Guy's Gyros,29.25,2463,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Guy's Gyros 29.25
823,2014-01-13T13:41:00Z,Gelatogalore,36.93,1415,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Gelatogalore 36.93
824,2014-01-13T13:42:00Z,Abila Zacharo,11.99,9635,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Abila Zacharo 11.99
825,2014-01-13T13:48:00Z,Abila Zacharo,116.32,3853,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Abila Zacharo 116.32
826,2014-01-13T13:48:00Z,Ouzeri Elian,8.32,1310,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Ouzeri Elian 8.32
827,2014-01-13T13:48:00Z,Katerina's Cafe,24.26,3492,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Katerina's Cafe 24.26
828,2014-01-13T13:50:00Z,Hippokampos,91.97,7384,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Hippokampos 91.97
829,2014-01-13T13:51:00Z,Abila Zacharo,17.41,7819,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Abila Zacharo 17.41
830,2014-01-13T13:51:00Z,Guy's Gyros,21.03,8411,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Guy's Gyros 21.03
831,2014-01-13T13:52:00Z,Katerina's Cafe,29.55,3547,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Katerina's Cafe 29.55
832,2014-01-13T13:55:00Z,Kalami Kafenion,20.33,5368,2014-01-13,13,Mon,13,Early afternoon,2014-01-13 Mon 13 Kalami Kafenion 20.33
833,2014-01-13T14:00:00Z,Guy's Gyros,38.07,7117,2014-01-13,14,Mon,13,Early afternoon,2014-01-13 Mon 13 Guy's Gyros 38.07
834,2014-01-13T14:00:00Z,Gelatogalore,36.24,8202,2014-01-13,14,Mon,13,Early afternoon,2014-01-13 Mon 13 Gelatogalore 36.24
835,2014-01-13T14:01:00Z,Gelatogalore,117.17,2681,2014-01-13,14,Mon,13,Early afternoon,2014-01-13 Mon 13 Gelatogalore 117.17
836,2014-01-13T14:04:00Z,Hippokampos,25.09,9617,2014-01-13,14,Mon,13,Early afternoon,2014-01-13 Mon 13 Hippokampos 25.09
837,2014-01-13T14:06:00Z,Ouzeri Elian,29.75,1877,2014-01-13,14,Mon,13,Early afternoon,2014-01-13 Mon 13 Ouzeri Elian 29.75
838,2014-01-13T14:13:00Z,Guy's Gyros,12.76,6901,2014-01-13,14,Mon,13,Early afternoon,2014-01-13 Mon 13 Guy's Gyros 12.76
839,2014-01-13T14:21:00Z,Hippokampos,26.96,4948,2014-01-13,14,Mon,13,Early afternoon,2014-01-13 Mon 13 Hippokampos 26.96
840,2014-01-13T14:33:00Z,Guy's Gyros,116.87,8129,2014-01-13,14,Mon,13,Early afternoon,2014-01-13 Mon 13 Guy's Gyros 116.87
841,2014-01-13T16:56:00Z,Abila Airport,2228.08,8642,2014-01-13,16,Mon,13,Late afternoon,2014-01-13 Mon 13 Abila Airport 2228.08
842,2014-01-13T19:20:00Z,Frydos Autosupply n' More,10000,9551,2014-01-13,19,Mon,13,Evening,2014-01-13 Mon 13 Frydos Autosupply n' More 10000
843,2014-01-13T19:27:00Z,Shoppers' Delight,216.43,3853,2014-01-13,19,Mon,13,Evening,2014-01-13 Mon 13 Shoppers' Delight 216.43
844,2014-01-13T19:30:00Z,Ouzeri Elian,28.75,9551,2014-01-13,19,Mon,13,Evening,2014-01-13 Mon 13 Ouzeri Elian 28.75
845,2014-01-13T19:41:00Z,Frydos Autosupply n' More,188.57,8129,2014-01-13,19,Mon,13,Evening,2014-01-13 Mon 13 Frydos Autosupply n' More 188.57
846,2014-01-13T19:50:00Z,Katerina's Cafe,89.83,3547,2014-01-13,19,Mon,13,Evening,2014-01-13 Mon 13 Katerina's Cafe 89.83
847,2014-01-13T19:59:00Z,Frydos Autosupply n' More,64.6,8411,2014-01-13,19,Mon,13,Evening,2014-01-13 Mon 13 Frydos Autosupply n' More 64.6
848,2014-01-13T19:59:00Z,Katerina's Cafe,30.84,6691,2014-01-13,19,Mon,13,Evening,2014-01-13 Mon 13 Katerina's Cafe 30.84
849,2014-01-13T20:09:00Z,Guy's Gyros,22.34,7354,2014-01-13,20,Mon,13,Evening,2014-01-13 Mon 13 Guy's Gyros 22.34
850,2014-01-13T20:11:00Z,Guy's Gyros,20.47,4795,2014-01-13,20,Mon,13,Evening,2014-01-13 Mon 13 Guy's Gyros 20.47
851,2014-01-13T20:15:00Z,Guy's Gyros,36.89,7384,2014-01-13,20,Mon,13,Evening,2014-01-13 Mon 13 Guy's Gyros 36.89
852,2014-01-13T20:18:00Z,Guy's Gyros,15.84,7819,2014-01-13,20,Mon,13,Evening,2014-01-13 Mon 13 Guy's Gyros 15.84
853,2014-01-13T20:24:00Z,Katerina's Cafe,35.7,2142,2014-01-13,20,Mon,13,Evening,2014-01-13 Mon 13 Katerina's Cafe 35.7
854,2014-01-13T20:33:00Z,Katerina's Cafe,91.36,1310,2014-01-13,20,Mon,13,Evening,2014-01-13 Mon 13 Katerina's Cafe 91.36
855,2014-01-13T20:35:00Z,Albert's Fine Clothing,288,7688,2014-01-13,20,Mon,13,Evening,2014-01-13 Mon 13 Albert's Fine Clothing 288
856,2014-01-13T20:35:00Z,Hippokampos,29.22,2463,2014-01-13,20,Mon,13,Evening,2014-01-13 Mon 13 Hippokampos 29.22
857,2014-01-13T20:42:00Z,Hippokampos,31.59,1415,2014-01-13,20,Mon,13,Evening,2014-01-13 Mon 13 Hippokampos 31.59
858,2014-01-13T20:42:00Z,Albert's Fine Clothing,49.48,1321,2014-01-13,20,Mon,13,Evening,2014-01-13 Mon 13 Albert's Fine Clothing 49.48
859,2014-01-13T20:42:00Z,Guy's Gyros,88.57,1286,2014-01-13,20,Mon,13,Evening,2014-01-13 Mon 13 Guy's Gyros 88.57
860,2014-01-13T20:43:00Z,Ouzeri Elian,21.83,2681,2014-01-13,20,Mon,13,Evening,2014-01-13 Mon 13 Ouzeri Elian 21.83
861,2014-01-13T20:44:00Z,Katerina's Cafe,93.57,5407,2014-01-13,20,Mon,13,Evening,2014-01-13 Mon 13 Katerina's Cafe 93.57
862,2014-01-13T20:44:00Z,Guy's Gyros,15.55,9683,2014-01-13,20,Mon,13,Evening,2014-01-13 Mon 13 Guy's Gyros 15.55
863,2014-01-13T20:45:00Z,Shoppers' Delight,144.4,6901,2014-01-13,20,Mon,13,Evening,2014-01-13 Mon 13 Shoppers' Delight 144.4
864,2014-01-13T20:47:00Z,Katerina's Cafe,22.24,7253,2014-01-13,20,Mon,13,Evening,2014-01-13 Mon 13 Katerina's Cafe 22.24
865,2014-01-13T20:51:00Z,Katerina's Cafe,55.82,7889,2014-01-13,20,Mon,13,Evening,2014-01-13 Mon 13 Katerina's Cafe 55.82
866,2014-01-13T20:59:00Z,Guy's Gyros,37.5,7108,2014-01-13,20,Mon,13,Evening,2014-01-13 Mon 13 Guy's Gyros 37.5
867,2014-01-13T21:00:00Z,Katerina's Cafe,27.59,1874,2014-01-13,21,Mon,13,Night,2014-01-13 Mon 13 Katerina's Cafe 27.59
868,2014-01-13T21:08:00Z,Guy's Gyros,19.77,5368,2014-01-13,21,Mon,13,Night,2014-01-13 Mon 13 Guy's Gyros 19.77
869,2014-01-13T21:11:00Z,Frydos Autosupply n' More,202.05,2418,2014-01-13,21,Mon,13,Night,2014-01-13 Mon 13 Frydos Autosupply n' More 202.05
870,2014-01-13T21:12:00Z,Hippokampos,31.47,8332,2014-01-13,21,Mon,13,Night,2014-01-13 Mon 13 Hippokampos 31.47
871,2014-01-13T21:13:00Z,Hippokampos,32.29,7117,2014-01-13,21,Mon,13,Night,2014-01-13 Mon 13 Hippokampos 32.29
872,2014-01-13T21:16:00Z,Katerina's Cafe,33.11,9405,2014-01-13,21,Mon,13,Night,2014-01-13 Mon 13 Katerina's Cafe 33.11
873,2014-01-13T21:27:00Z,Hippokampos,99.63,8156,2014-01-13,21,Mon,13,Night,2014-01-13 Mon 13 Hippokampos 99.63
874,2014-01-14T07:27:00Z,Brew've Been Served,14.67,5368,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Brew've Been Served 14.67
875,2014-01-14T07:31:00Z,Brew've Been Served,4.72,4795,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Brew've Been Served 4.72
876,2014-01-14T07:35:00Z,Hallowed Grounds,10.75,7889,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Hallowed Grounds 10.75
877,2014-01-14T07:35:00Z,Brew've Been Served,7.31,7354,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Brew've Been Served 7.31
878,2014-01-14T07:37:00Z,Coffee Cameleon,9.8,3547,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Coffee Cameleon 9.8
879,2014-01-14T07:40:00Z,Brew've Been Served,5.87,9683,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Brew've Been Served 5.87
880,2014-01-14T07:42:00Z,Hallowed Grounds,4.59,1310,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Hallowed Grounds 4.59
881,2014-01-14T07:44:00Z,Hallowed Grounds,16.67,8129,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Hallowed Grounds 16.67
882,2014-01-14T07:45:00Z,Brew've Been Served,14.04,4948,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Brew've Been Served 14.04
883,2014-01-14T07:45:00Z,Hallowed Grounds,13,7108,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Hallowed Grounds 13
884,2014-01-14T07:45:00Z,Brew've Been Served,10.96,3484,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Brew've Been Served 10.96
885,2014-01-14T07:45:00Z,Brew've Been Served,16.53,9405,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Brew've Been Served 16.53
886,2014-01-14T07:48:00Z,Brew've Been Served,6.45,3853,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Brew've Been Served 6.45
887,2014-01-14T07:52:00Z,Coffee Cameleon,11.67,2418,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Coffee Cameleon 11.67
888,2014-01-14T07:53:00Z,Coffee Cameleon,15.63,7253,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Coffee Cameleon 15.63
889,2014-01-14T07:53:00Z,Brew've Been Served,9.53,8202,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Brew've Been Served 9.53
890,2014-01-14T07:53:00Z,Brew've Been Served,8.24,7384,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Brew've Been Served 8.24
891,2014-01-14T07:53:00Z,Brew've Been Served,3.66,6816,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Brew've Been Served 3.66
892,2014-01-14T07:54:00Z,Hallowed Grounds,19.99,1874,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Hallowed Grounds 19.99
893,2014-01-14T07:54:00Z,Hallowed Grounds,50.21,9617,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Hallowed Grounds 50.21
894,2014-01-14T07:56:00Z,Coffee Cameleon,7.84,2142,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Coffee Cameleon 7.84
895,2014-01-14T07:58:00Z,Brew've Been Served,11.94,7819,2014-01-14,7,Tue,14,Early morning,2014-01-14 Tue 14 Brew've Been Served 11.94
896,2014-01-14T08:03:00Z,Brew've Been Served,3.21,1286,2014-01-14,8,Tue,14,Early morning,2014-01-14 Tue 14 Brew've Been Served 3.21
897,2014-01-14T08:07:00Z,Brew've Been Served,16.39,5407,2014-01-14,8,Tue,14,Early morning,2014-01-14 Tue 14 Brew've Been Served 16.39
898,2014-01-14T08:12:00Z,Hallowed Grounds,39.52,3492,2014-01-14,8,Tue,14,Early morning,2014-01-14 Tue 14 Hallowed Grounds 39.52
899,2014-01-14T08:12:00Z,Hallowed Grounds,10.65,2681,2014-01-14,8,Tue,14,Early morning,2014-01-14 Tue 14 Hallowed Grounds 10.65
900,2014-01-14T08:13:00Z,Brew've Been Served,11.53,8411,2014-01-14,8,Tue,14,Early morning,2014-01-14 Tue 14 Brew've Been Served 11.53
901,2014-01-14T08:13:00Z,Brew've Been Served,12.31,6901,2014-01-14,8,Tue,14,Early morning,2014-01-14 Tue 14 Brew've Been Served 12.31
902,2014-01-14T08:16:00Z,Hallowed Grounds,6.16,6691,2014-01-14,8,Tue,14,Early morning,2014-01-14 Tue 14 Hallowed Grounds 6.16
903,2014-01-14T08:20:00Z,Kronos Mart,58.85,6899,2014-01-14,8,Tue,14,Early morning,2014-01-14 Tue 14 Kronos Mart 58.85
904,2014-01-14T09:34:00Z,Carlyle Chemical Inc.,3630.57,7792,2014-01-14,9,Tue,14,Late morning,2014-01-14 Tue 14 Carlyle Chemical Inc. 3630.57
905,2014-01-14T10:03:00Z,Nationwide Refinery,965.72,9735,2014-01-14,10,Tue,14,Late morning,2014-01-14 Tue 14 Nationwide Refinery 965.72
906,2014-01-14T11:01:00Z,Stewart and Sons Fabrication,600.19,3506,2014-01-14,11,Tue,14,Late morning,2014-01-14 Tue 14 Stewart and Sons Fabrication 600.19
907,2014-01-14T11:45:00Z,Nationwide Refinery,570.95,7792,2014-01-14,11,Tue,14,Late morning,2014-01-14 Tue 14 Nationwide Refinery 570.95
908,2014-01-14T11:55:00Z,Stewart and Sons Fabrication,278.52,9735,2014-01-14,11,Tue,14,Late morning,2014-01-14 Tue 14 Stewart and Sons Fabrication 278.52
909,2014-01-14T12:00:00Z,Coffee Shack,3.63,7117,2014-01-14,12,Tue,14,Early afternoon,2014-01-14 Tue 14 Coffee Shack 3.63
910,2014-01-14T12:00:00Z,Bean There Done That,7.28,1415,2014-01-14,12,Tue,14,Early afternoon,2014-01-14 Tue 14 Bean There Done That 7.28
911,2014-01-14T12:00:00Z,Bean There Done That,19.37,9635,2014-01-14,12,Tue,14,Early afternoon,2014-01-14 Tue 14 Bean There Done That 19.37
912,2014-01-14T12:00:00Z,Brewed Awakenings,17.14,7688,2014-01-14,12,Tue,14,Early afternoon,2014-01-14 Tue 14 Brewed Awakenings 17.14
913,2014-01-14T12:00:00Z,Brewed Awakenings,8.3,2540,2014-01-14,12,Tue,14,Early afternoon,2014-01-14 Tue 14 Brewed Awakenings 8.3
914,2014-01-14T12:00:00Z,Bean There Done That,14.56,1877,2014-01-14,12,Tue,14,Early afternoon,2014-01-14 Tue 14 Bean There Done That 14.56
915,2014-01-14T12:00:00Z,Brewed Awakenings,11.35,8332,2014-01-14,12,Tue,14,Early afternoon,2014-01-14 Tue 14 Brewed Awakenings 11.35
