"","timestamp","id.x","lat","long","start_vec","stop_vec","Possible_Location"
"863570",2014-01-13 13:41:01,"35",36.05584,24.90256,1,0,"Guy's Gyros"
"863574",2014-01-17 18:55:58,"23",36.05584,24.90256,0,1,"Guy's Gyros"
"863578",2014-01-19 18:25:19,"12",36.05584,24.90256,0,1,"Guy's Gyros"
"863582",2014-01-09 18:19:01,"28",36.05585,24.86719,0,1,NA
"863583",2014-01-16 21:19:01,"28",36.05588,24.86731,1,0,NA
"863584",2014-01-14 20:48:01,"28",36.05589,24.86638,1,0,NA
"863585",2014-01-19 17:52:21,"33",36.05591,24.90255,0,1,"Guy's Gyros"
"863586",2014-01-12 11:32:55,"30",36.05592,24.90253,0,1,"Guy's Gyros"
"863587",2014-01-17 20:08:01,"28",36.05609,24.86723,1,0,NA
"863588",2014-01-08 18:33:47,"28",36.05613,24.86698,0,1,NA
"863589",2014-01-14 19:16:47,"28",36.05632,24.86675,0,1,NA
"863590",2014-01-08 20:16:01,"28",36.05634,24.8662,1,0,NA
"863591",2014-01-15 19:22:01,"28",36.05643,24.86735,1,0,NA
"863592",2014-01-07 19:13:01,"28",36.05644,24.86701,0,1,NA
"863593",2014-01-09 19:48:01,"28",36.05658,24.86618,1,0,NA
"863594",2014-01-14 13:59:58,"9",36.05671,24.8654,0,1,NA
"863595",2014-01-18 13:22:01,"28",36.05724,24.84491,1,0,NA
"863596",2014-01-09 08:39:59,"9",36.05749,24.87616,0,1,NA
"863597",2014-01-18 10:10:43,"28",36.05758,24.84595,0,1,NA
"863598",2014-01-17 12:44:25,"107",36.05818,24.88551,0,1,NA
"863599",2014-01-08 09:02:07,"107",36.05838,24.88548,0,1,"Nationwide Refinery"
"863600",2014-01-15 09:06:04,"107",36.05838,24.88553,0,1,"Nationwide Refinery"
"863601",2014-01-10 09:06:48,"107",36.05839,24.88548,0,1,"Nationwide Refinery"
"863602",2014-01-17 14:17:30,"107",36.05839,24.88551,0,1,"Nationwide Refinery"
"863603",2014-01-17 13:17:01,"107",36.0584,24.88552,1,0,"Nationwide Refinery"
"863604",2014-01-17 17:12:01,"107",36.05841,24.88552,1,0,"Nationwide Refinery"
"863605",2014-01-15 08:43:34,"106",36.05842,24.8855,0,1,"Nationwide Refinery"
"863606",2014-01-14 11:11:01,"101",36.05842,24.88553,0,1,"Nationwide Refinery"
"863607",2014-01-07 20:22:10,"30",36.05842,24.90097,0,1,"House 22,23,30"
"863608",2014-01-18 10:02:01,"22",36.05842,24.90098,1,0,"House 22,23,30"
"863609",2014-01-19 18:16:01,"23",36.05842,24.90099,1,0,"House 22,23,30"
"863610",2014-01-14 18:38:01,"23",36.05842,24.90107,1,0,"House 22,23,30"
"863611",2014-01-18 19:13:57,"23",36.05842,24.9011,0,1,"House 22,23,30"
"863612",2014-01-09 08:47:01,"107",36.05843,24.88547,0,1,"Nationwide Refinery"
"863613",2014-01-13 10:19:08,"107",36.05843,24.88548,1,0,"Nationwide Refinery"
"863614",2014-01-09 10:17:26,"105",36.05843,24.88549,1,1,"Nationwide Refinery"
"863618",2014-01-07 10:06:37,"105",36.05843,24.88549,1,1,"Nationwide Refinery"
"863622",2014-01-07 12:06:37,"101",36.05843,24.8855,1,0,"Nationwide Refinery"
"863624",2014-01-14 09:06:48,"107",36.05843,24.8855,0,1,"Nationwide Refinery"
"863626",2014-01-14 10:05:58,"107",36.05843,24.88551,1,0,"Nationwide Refinery"
"863627",2014-01-13 09:01:49,"107",36.05843,24.88552,0,1,"Nationwide Refinery"
"863629",2014-01-07 10:12:46,"107",36.05843,24.88553,1,0,"Nationwide Refinery"
"863630",2014-01-07 15:08:11,"106",36.05843,24.88556,0,1,"Nationwide Refinery"
"863631",2014-01-16 17:35:16,"22",36.05843,24.90097,0,1,"House 22,23,30"
"863633",2014-01-07 18:37:01,"30",36.05843,24.90097,1,0,"House 22,23,30"
"863635",2014-01-18 20:23:02,"30",36.05843,24.90099,0,1,"House 22,23,30"
"863636",2014-01-06 17:57:16,"22",36.05843,24.90101,0,1,"House 22,23,30"
"863639",2014-01-07 20:05:01,"23",36.05843,24.90101,1,1,"House 22,23,30"
"863642",2014-01-10 07:21:01,"23",36.05843,24.90105,1,0,"House 22,23,30"
"863644",2014-01-09 07:41:01,"23",36.05843,24.90105,1,0,"House 22,23,30"
"863646",2014-01-15 07:46:01,"30",36.05843,24.90107,1,0,"House 22,23,30"
"863647",2014-01-17 19:49:58,"30",36.05843,24.90108,0,1,"House 22,23,30"
"863651",2014-01-07 17:32:16,"23",36.05843,24.90108,0,1,"House 22,23,30"
"863655",2014-01-15 21:07:01,"22",36.05843,24.90108,0,1,"House 22,23,30"
"863659",2014-01-13 17:57:16,"22",36.05843,24.90108,0,1,"House 22,23,30"
"863663",2014-01-14 09:35:50,"105",36.05844,24.88543,0,1,"Nationwide Refinery"
"863664",2014-01-07 09:57:03,"105",36.05844,24.88545,0,1,"Nationwide Refinery"
"863665",2014-01-15 11:58:36,"105",36.05844,24.88547,1,0,"Nationwide Refinery"
"863669",2014-01-06 10:03:33,"107",36.05844,24.88547,1,0,"Nationwide Refinery"
"863673",2014-01-10 10:42:37,"101",36.05844,24.88547,1,0,"Nationwide Refinery"
"863677",2014-01-10 10:06:03,"107",36.05844,24.88547,1,0,"Nationwide Refinery"
"863681",2014-01-16 08:52:43,"107",36.05844,24.88548,0,1,"Nationwide Refinery"
"863685",2014-01-09 11:34:33,"105",36.05844,24.88548,1,0,"Nationwide Refinery"
"863689",2014-01-09 10:17:26,"107",36.05844,24.88548,1,0,"Nationwide Refinery"
"863693",2014-01-14 16:34:10,"106",36.05844,24.88548,1,0,"Nationwide Refinery"
"863697",2014-01-09 15:17:21,"106",36.05844,24.88549,1,1,"Nationwide Refinery"
"863699",2014-01-14 09:54:37,"105",36.05844,24.8855,1,1,"Nationwide Refinery"
"863701",2014-01-10 09:13:49,"107",36.05844,24.88552,1,1,"Nationwide Refinery"
"863706",2014-01-14 09:34:59,"107",36.05844,24.88552,1,1,"Nationwide Refinery"
"863711",2014-01-07 08:54:02,"107",36.05844,24.88552,0,1,"Nationwide Refinery"
"863716",2014-01-08 09:44:23,"107",36.05844,24.88553,1,1,"Nationwide Refinery"
"863721",2014-01-15 10:08:04,"105",36.05844,24.88553,1,1,"Nationwide Refinery"
"863726",2014-01-17 10:24:53,"107",36.05844,24.88553,1,0,"Nationwide Refinery"
"863731",2014-01-12 20:01:01,"22",36.05844,24.90098,0,1,"House 22,23,30"
"863732",2014-01-10 17:47:16,"22",36.05844,24.90099,0,1,"House 22,23,30"
"863733",2014-01-08 17:39:16,"22",36.05844,24.90101,0,1,"House 22,23,30"
"863734",2014-01-16 19:29:01,"22",36.05844,24.90102,1,0,"House 22,23,30"
"863736",2014-01-13 17:43:16,"30",36.05844,24.90102,0,1,"House 22,23,30"
"863738",2014-01-16 17:29:16,"30",36.05844,24.90103,0,1,"House 22,23,30"
"863740",2014-01-17 18:55:01,"23",36.05844,24.90103,1,0,"House 22,23,30"
"863742",2014-01-11 12:52:01,"30",36.05844,24.90104,1,0,"House 22,23,30"
"863743",2014-01-17 20:30:03,"22",36.05844,24.90105,0,1,"House 22,23,30"
"863745",2014-01-12 18:34:01,"22",36.05844,24.90105,1,0,"House 22,23,30"
"863747",2014-01-09 20:22:10,"30",36.05844,24.90106,0,1,"House 22,23,30"
"863749",2014-01-07 17:24:16,"30",36.05844,24.90106,0,1,"House 22,23,30"
"863751",2014-01-17 17:43:16,"30",36.05844,24.90107,0,1,"House 22,23,30"
"863752",2014-01-16 19:10:58,"23",36.05844,24.90108,0,1,"House 22,23,30"
"863753",2014-01-16 09:55:02,"105",36.05845,24.88542,0,1,"Nationwide Refinery"
"863754",2014-01-07 15:22:27,"106",36.05845,24.88547,1,1,"Nationwide Refinery"
"863756",2014-01-14 13:03:01,"101",36.05845,24.8855,1,0,"Nationwide Refinery"
"863757",2014-01-08 11:31:01,"105",36.05845,24.88552,1,0,"Nationwide Refinery"
"863760",2014-01-06 08:51:41,"107",36.05845,24.88552,0,1,"Nationwide Refinery"
"863763",2014-01-09 10:47:19,"101",36.05845,24.88552,0,1,"Nationwide Refinery"
"863766",2014-01-14 20:54:10,"30",36.05845,24.90098,0,1,"House 22,23,30"
"863767",2014-01-06 18:45:01,"23",36.05845,24.901,1,0,"House 22,23,30"
"863772",2014-01-06 17:36:50,"23",36.05845,24.901,0,1,"House 22,23,30"
"863777",2014-01-09 17:38:16,"30",36.05845,24.901,0,1,"House 22,23,30"
"863782",2014-01-10 20:12:58,"30",36.05845,24.901,0,1,"House 22,23,30"
"863787",2014-01-12 15:38:03,"22",36.05845,24.901,0,1,"House 22,23,30"
"863792",2014-01-08 18:42:01,"23",36.05845,24.90101,1,0,"House 22,23,30"
"863794",2014-01-11 12:46:01,"23",36.05845,24.90101,1,0,"House 22,23,30"
"863796",2014-01-16 18:49:01,"30",36.05845,24.90102,1,0,"House 22,23,30"
"863799",2014-01-19 15:15:01,"30",36.05845,24.90102,1,1,"House 22,23,30"
"863802",2014-01-07 07:45:01,"23",36.05845,24.90103,1,0,"House 22,23,30"
"863804",2014-01-07 07:29:01,"22",36.05845,24.90103,1,0,"House 22,23,30"
"863806",2014-01-09 19:40:01,"23",36.05845,24.90104,0,1,"House 22,23,30"
"863807",2014-01-15 20:00:58,"23",36.05845,24.90105,0,1,"House 22,23,30"
"863809",2014-01-08 20:24:01,"22",36.05845,24.90105,0,1,"House 22,23,30"
"863811",2014-01-19 15:33:09,"23",36.05845,24.90106,0,1,"House 22,23,30"
"863813",2014-01-08 17:45:16,"30",36.05845,24.90106,0,1,"House 22,23,30"
"863815",2014-01-17 19:16:01,"30",36.05845,24.90107,1,0,"House 22,23,30"
"863816",2014-01-08 21:02:01,"30",36.05845,24.90108,0,1,"House 22,23,30"
"863818",2014-01-10 12:40:49,"101",36.05846,24.88542,1,0,"Nationwide Refinery"
"863819",2014-01-16 10:22:20,"105",36.05846,24.88547,1,1,"Nationwide Refinery"
"863821",2014-01-15 09:36:19,"107",36.05846,24.88548,1,1,"Nationwide Refinery"
"863824",2014-01-07 10:12:46,"101",36.05846,24.88548,0,1,"Nationwide Refinery"
"863827",2014-01-17 09:02:33,"107",36.05846,24.8855,0,1,"Nationwide Refinery"
"863828",2014-01-16 12:39:01,"101",36.05846,24.88551,1,0,"Nationwide Refinery"
"863830",2014-01-09 12:54:01,"101",36.05846,24.88551,1,0,"Nationwide Refinery"
"863832",2014-01-16 11:32:26,"105",36.05846,24.88552,1,0,"Nationwide Refinery"
"863833",2014-01-17 19:10:01,"22",36.05846,24.90097,1,0,"House 22,23,30"
"863834",2014-01-06 17:26:16,"30",36.05846,24.90098,0,1,"House 22,23,30"
"863835",2014-01-11 15:22:01,"30",36.05846,24.901,1,1,"House 22,23,30"
"863837",2014-01-08 18:29:01,"22",36.05846,24.90102,1,0,"House 22,23,30"
"863839",2014-01-15 17:08:16,"23",36.05846,24.90102,0,1,"House 22,23,30"
"863841",2014-01-14 19:02:01,"30",36.05846,24.90103,1,0,"House 22,23,30"
"863842",2014-01-06 20:13:01,"30",36.05846,24.90106,0,1,"House 22,23,30"
"863843",2014-01-17 17:16:16,"23",36.05846,24.90108,0,1,"House 22,23,30"
"863844",2014-01-16 08:53:08,"105",36.05847,24.88092,0,1,"Carlyle Chemical Inc."
"863845",2014-01-10 12:33:52,"101",36.05847,24.88545,0,1,"Nationwide Refinery"
"863846",2014-01-10 09:14:41,"101",36.05847,24.88547,0,1,"Nationwide Refinery"
"863847",2014-01-14 15:35:04,"106",36.05847,24.88548,1,1,"Nationwide Refinery"
"863849",2014-01-08 10:17:02,"107",36.05847,24.8855,1,0,"Nationwide Refinery"
"863850",2014-01-09 16:33:05,"106",36.05847,24.88551,1,0,"Nationwide Refinery"
"863851",2014-01-15 10:08:04,"106",36.05847,24.88552,1,0,"Nationwide Refinery"
"863852",2014-01-14 11:55:57,"105",36.05847,24.88553,1,0,"Nationwide Refinery"
"863854",2014-01-09 15:07:36,"106",36.05847,24.88553,0,1,"Nationwide Refinery"
"863856",2014-01-13 07:30:01,"22",36.05847,24.90097,1,0,"House 22,23,30"
"863857",2014-01-13 19:05:01,"30",36.05847,24.90098,1,0,"House 22,23,30"
"863858",2014-01-14 17:34:16,"30",36.05847,24.901,0,1,"House 22,23,30"
"863859",2014-01-18 15:13:01,"30",36.05847,24.90104,1,1,"House 22,23,30"
"863861",2014-01-17 07:53:01,"23",36.05847,24.90105,1,0,"House 22,23,30"
"863862",2014-01-12 19:19:01,"30",36.05847,24.90106,1,1,"House 22,23,30"
"863864",2014-01-09 09:56:14,"105",36.05848,24.88545,0,1,"Nationwide Refinery"
"863865",2014-01-06 09:06:36,"107",36.05848,24.88547,1,1,"Nationwide Refinery"
"863868",2014-01-14 15:03:29,"106",36.05848,24.88547,0,1,"Nationwide Refinery"
"863871",2014-01-16 10:22:20,"107",36.05848,24.88548,1,0,"Nationwide Refinery"
"863872",2014-01-07 16:28:03,"106",36.05848,24.88549,1,0,"Nationwide Refinery"
"863873",2014-01-16 11:17:55,"101",36.05848,24.8855,0,1,"Nationwide Refinery"
"863875",2014-01-07 11:44:45,"105",36.05848,24.8855,1,0,"Nationwide Refinery"
"863877",2014-01-15 08:53:43,"106",36.05848,24.88552,1,1,"Nationwide Refinery"
"863880",2014-01-08 08:22:55,"106",36.05848,24.88552,0,1,"Nationwide Refinery"
"863883",2014-01-10 10:06:03,"101",36.05848,24.88553,1,1,"Nationwide Refinery"
"863887",2014-01-08 09:56:50,"105",36.05848,24.88553,1,1,"Nationwide Refinery"
"863891",2014-01-12 19:05:00,"30",36.05848,24.90093,0,1,"House 22,23,30"
"863892",2014-01-13 07:42:01,"23",36.05848,24.90097,1,0,"House 22,23,30"
"863893",2014-01-19 19:02:01,"30",36.05848,24.90098,1,0,"House 22,23,30"
"863894",2014-01-07 17:41:16,"22",36.05848,24.90099,0,1,"House 22,23,30"
"863896",2014-01-14 07:32:01,"23",36.05848,24.901,1,0,"House 22,23,30"
"863898",2014-01-13 07:48:01,"30",36.05848,24.901,1,0,"House 22,23,30"
"863900",2014-01-16 07:35:01,"30",36.05848,24.90101,1,0,"House 22,23,30"
"863902",2014-01-14 07:40:01,"22",36.05848,24.90101,1,0,"House 22,23,30"
"863904",2014-01-17 17:52:16,"22",36.05848,24.90103,0,1,"House 22,23,30"
"863906",2014-01-08 07:45:01,"30",36.05848,24.90103,1,0,"House 22,23,30"
"863908",2014-01-17 20:22:01,"23",36.05848,24.90106,0,1,"House 22,23,30"
"863915",2014-01-10 07:23:01,"22",36.05848,24.90106,1,0,"House 22,23,30"
"863922",2014-01-19 15:39:01,"23",36.05848,24.90106,1,1,"House 22,23,30"
"863929",2014-01-11 18:52:01,"30",36.05848,24.90106,1,0,"House 22,23,30"
"863936",2014-01-09 07:46:01,"30",36.05848,24.90106,1,0,"House 22,23,30"
"863943",2014-01-18 18:43:01,"30",36.05848,24.90107,1,0,"House 22,23,30"
"863946",2014-01-17 08:02:01,"22",36.05848,24.90107,1,0,"House 22,23,30"
"863949",2014-01-18 15:24:38,"23",36.05848,24.90107,0,1,"House 22,23,30"
"863952",2014-01-12 11:32:01,"30",36.05848,24.90108,1,0,"House 22,23,30"
"863953",2014-01-09 08:49:53,"105",36.05849,24.88087,0,1,"Carlyle Chemical Inc."
"863954",2014-01-08 09:45:15,"105",36.05849,24.88545,0,1,"Nationwide Refinery"
"863955",2014-01-08 09:56:50,"106",36.05849,24.88547,1,0,"Nationwide Refinery"
"863957",2014-01-15 09:37:11,"105",36.05849,24.88547,0,1,"Nationwide Refinery"
"863959",2014-01-15 10:17:21,"107",36.05849,24.8855,1,0,"Nationwide Refinery"
"863960",2014-01-16 07:10:01,"23",36.05849,24.90099,1,0,"House 22,23,30"
"863961",2014-01-19 13:10:01,"30",36.05849,24.901,1,0,"House 22,23,30"
"863962",2014-01-18 12:54:01,"30",36.05849,24.90101,1,0,"House 22,23,30"
"863964",2014-01-07 07:37:01,"30",36.05849,24.90101,1,0,"House 22,23,30"
"863966",2014-01-15 07:37:01,"23",36.05849,24.90102,1,0,"House 22,23,30"
"863967",2014-01-14 17:57:16,"22",36.05849,24.90104,0,1,"House 22,23,30"
"863968",2014-01-16 18:08:01,"23",36.05849,24.90105,1,0,"House 22,23,30"
"863970",2014-01-18 20:18:03,"22",36.05849,24.90105,0,1,"House 22,23,30"
"863972",2014-01-09 19:15:01,"30",36.05849,24.90107,1,0,"House 22,23,30"
"863974",2014-01-17 07:40:01,"30",36.05849,24.90107,1,0,"House 22,23,30"
"863976",2014-01-08 08:52:10,"105",36.0585,24.8809,0,1,"Carlyle Chemical Inc."
"863977",2014-01-12 19:20:01,"23",36.0585,24.90097,0,1,"House 22,23,30"
"863978",2014-01-18 14:28:07,"30",36.0585,24.90099,0,1,"House 22,23,30"
"863981",2014-01-08 17:32:16,"23",36.0585,24.90099,0,1,"House 22,23,30"
"863984",2014-01-08 20:19:58,"23",36.0585,24.90099,0,1,"House 22,23,30"
"863987",2014-01-16 21:03:03,"22",36.0585,24.901,0,1,"House 22,23,30"
"863988",2014-01-16 20:15:58,"30",36.0585,24.90101,0,1,"House 22,23,30"
"863990",2014-01-15 07:28:01,"22",36.0585,24.90101,1,0,"House 22,23,30"
"863992",2014-01-11 20:19:08,"22",36.0585,24.90102,0,1,"House 22,23,30"
"863994",2014-01-14 20:19:02,"23",36.0585,24.90102,0,1,"House 22,23,30"
"863996",2014-01-13 20:45:58,"22",36.0585,24.90103,0,1,"House 22,23,30"
"863997",2014-01-08 19:23:01,"30",36.0585,24.90104,1,0,"House 22,23,30"
"863998",2014-01-15 17:57:16,"22",36.0585,24.90105,0,1,"House 22,23,30"
"863999",2014-01-15 17:21:16,"30",36.0585,24.90106,0,1,"House 22,23,30"
"864000",2014-01-15 19:18:01,"22",36.05851,24.90097,1,0,"House 22,23,30"
"864002",2014-01-15 18:46:01,"23",36.05851,24.90097,1,0,"House 22,23,30"
"864004",2014-01-13 21:01:01,"30",36.05851,24.90098,0,1,"House 22,23,30"
"864007",2014-01-11 20:30:10,"30",36.05851,24.90098,0,1,"House 22,23,30"
"864010",2014-01-09 19:45:01,"22",36.05851,24.90098,1,0,"House 22,23,30"
"864013",2014-01-09 07:37:01,"22",36.05851,24.90101,1,0,"House 22,23,30"
"864014",2014-01-12 12:55:01,"22",36.05851,24.90102,1,0,"House 22,23,30"
"864015",2014-01-13 17:18:16,"23",36.05851,24.90105,0,1,"House 22,23,30"
"864017",2014-01-08 07:58:01,"22",36.05851,24.90105,1,0,"House 22,23,30"
"864019",2014-01-18 19:23:01,"23",36.05851,24.90106,1,1,"House 22,23,30"
"864021",2014-01-18 18:16:01,"23",36.05851,24.90107,1,0,"House 22,23,30"
"864023",2014-01-12 18:31:01,"23",36.05851,24.90107,1,0,"House 22,23,30"
"864025",2014-01-06 19:22:01,"30",36.05851,24.90108,1,0,"House 22,23,30"
"864026",2014-01-07 09:19:13,"105",36.05852,24.88088,1,1,"Carlyle Chemical Inc."
"864028",2014-01-08 16:38:59,"105",36.05852,24.88089,1,0,"Carlyle Chemical Inc."
"864029",2014-01-09 16:23:22,"105",36.05852,24.8809,1,0,"Carlyle Chemical Inc."
"864031",2014-01-08 15:55:08,"105",36.05852,24.8809,0,1,"Carlyle Chemical Inc."
"864033",2014-01-15 08:57:36,"105",36.05852,24.88091,0,1,"Carlyle Chemical Inc."
"864034",2014-01-07 16:23:08,"105",36.05852,24.88092,1,0,"Carlyle Chemical Inc."
"864036",2014-01-15 13:29:18,"107",36.05852,24.88092,1,0,"Carlyle Chemical Inc."
"864038",2014-01-10 07:38:01,"30",36.05852,24.90101,1,0,"House 22,23,30"
"864039",2014-01-07 19:55:56,"23",36.05852,24.90102,0,1,"House 22,23,30"
"864040",2014-01-14 07:36:01,"30",36.05852,24.90103,1,0,"House 22,23,30"
"864042",2014-01-11 13:50:07,"23",36.05852,24.90103,0,1,"House 22,23,30"
"864044",2014-01-16 07:20:01,"22",36.05852,24.90104,1,0,"House 22,23,30"
"864046",2014-01-13 19:51:01,"22",36.05852,24.90104,1,0,"House 22,23,30"
"864048",2014-01-11 18:24:01,"22",36.05852,24.90106,1,0,"House 22,23,30"
"864049",2014-01-14 17:30:16,"23",36.05852,24.90107,0,1,"House 22,23,30"
"864050",2014-01-07 18:31:01,"23",36.05852,24.90108,1,0,"House 22,23,30"
"864051",2014-01-10 14:01:03,"34",36.05853,24.85789,0,1,"Octavio's Office Supplies"
"864052",2014-01-14 14:19:08,"20",36.05853,24.85797,0,1,"Octavio's Office Supplies"
"864053",2014-01-09 14:28:51,"105",36.05853,24.88087,1,0,"Carlyle Chemical Inc."
"864055",2014-01-15 09:36:19,"105",36.05853,24.88087,1,0,"Carlyle Chemical Inc."
"864057",2014-01-14 08:45:58,"105",36.05853,24.88089,0,1,"Carlyle Chemical Inc."
"864058",2014-01-08 14:29:11,"105",36.05853,24.8809,1,0,"Carlyle Chemical Inc."
"864061",2014-01-07 08:54:48,"105",36.05853,24.8809,0,1,"Carlyle Chemical Inc."
"864064",2014-01-10 08:17:43,"101",36.05853,24.8809,0,1,"Carlyle Chemical Inc."
"864067",2014-01-06 12:06:01,"101",36.05853,24.88091,1,0,"Carlyle Chemical Inc."
"864068",2014-01-08 15:29:29,"107",36.05853,24.88092,0,1,"Carlyle Chemical Inc."
"864071",2014-01-09 15:51:17,"105",36.05853,24.88092,0,1,"Carlyle Chemical Inc."
"864074",2014-01-07 09:56:11,"105",36.05853,24.88092,1,0,"Carlyle Chemical Inc."
"864077",2014-01-07 14:35:51,"105",36.05853,24.88093,1,0,"Carlyle Chemical Inc."
"864078",2014-01-18 20:34:01,"30",36.05853,24.90098,1,1,"House 22,23,30"
"864080",2014-01-10 17:33:16,"30",36.05853,24.90099,0,1,"House 22,23,30"
"864083",2014-01-06 20:21:01,"23",36.05853,24.90099,0,1,"House 22,23,30"
"864086",2014-01-19 18:35:01,"22",36.05853,24.901,1,0,"House 22,23,30"
"864087",2014-01-16 17:23:16,"23",36.05853,24.90101,0,1,"House 22,23,30"
"864088",2014-01-19 12:50:01,"23",36.05853,24.90103,1,0,"House 22,23,30"
"864090",2014-01-09 17:40:16,"22",36.05853,24.90103,0,1,"House 22,23,30"
"864092",2014-01-18 12:44:01,"23",36.05853,24.90104,1,0,"House 22,23,30"
"864093",2014-01-10 19:08:01,"30",36.05853,24.90106,1,0,"House 22,23,30"
"864094",2014-01-08 07:34:01,"23",36.05853,24.90107,1,0,"House 22,23,30"
"864095",2014-01-09 20:28:58,"22",36.05853,24.90108,0,1,"House 22,23,30"
"864096",2014-01-10 14:46:03,"6",36.05854,24.85795,0,1,"Octavio's Office Supplies"
"864097",2014-01-15 14:30:38,"105",36.05854,24.88087,1,0,"Carlyle Chemical Inc."
"864098",2014-01-09 15:47:27,"107",36.05854,24.88088,1,1,"Carlyle Chemical Inc."
"864103",2014-01-13 10:30:24,"101",36.05854,24.88088,0,1,"Carlyle Chemical Inc."
"864108",2014-01-08 08:58:12,"105",36.05854,24.88088,1,1,"Carlyle Chemical Inc."
"864113",2014-01-16 09:54:11,"105",36.05854,24.88089,1,0,"Carlyle Chemical Inc."
"864114",2014-01-08 13:26:17,"105",36.05854,24.8809,0,1,"Carlyle Chemical Inc."
"864115",2014-01-14 16:17:16,"105",36.05854,24.88092,1,0,"Carlyle Chemical Inc."
"864119",2014-01-13 12:07:13,"101",36.05854,24.88092,1,0,"Carlyle Chemical Inc."
"864123",2014-01-15 09:03:01,"105",36.05854,24.88092,1,1,"Carlyle Chemical Inc."
"864127",2014-01-16 13:28:46,"105",36.05854,24.88093,0,1,"Carlyle Chemical Inc."
"864128",2014-01-19 14:33:06,"30",36.05854,24.90094,0,1,"House 22,23,30"
"864129",2014-01-09 18:16:01,"23",36.05854,24.90105,1,0,"House 22,23,30"
"864130",2014-01-10 17:34:16,"23",36.05854,24.90107,0,1,"House 22,23,30"
"864131",2014-01-09 17:14:16,"23",36.05854,24.90108,0,1,"House 22,23,30"
"864132",2014-01-14 13:25:28,"105",36.05855,24.88087,0,1,"Carlyle Chemical Inc."
"864133",2014-01-08 09:44:23,"105",36.05855,24.88088,1,0,"Carlyle Chemical Inc."
"864134",2014-01-14 15:56:01,"105",36.05855,24.88092,0,1,"Carlyle Chemical Inc."
"864136",2014-01-07 15:46:53,"107",36.05855,24.88093,1,1,"Carlyle Chemical Inc."
"864138",2014-01-07 15:56:16,"105",36.05856,24.88087,0,1,"Carlyle Chemical Inc."
"864141",2014-01-15 17:04:01,"105",36.05856,24.88087,1,0,"Carlyle Chemical Inc."
"864144",2014-01-09 13:24:54,"107",36.05856,24.88087,1,0,"Carlyle Chemical Inc."
"864147",2014-01-14 09:34:59,"105",36.05856,24.88088,1,0,"Carlyle Chemical Inc."
"864151",2014-01-06 10:32:33,"101",36.05856,24.88088,0,1,"Carlyle Chemical Inc."
"864155",2014-01-09 13:27:58,"105",36.05856,24.88088,0,1,"Carlyle Chemical Inc."
"864159",2014-01-15 15:53:34,"105",36.05856,24.88089,0,1,"Carlyle Chemical Inc."
"864160",2014-01-16 17:19:01,"105",36.05856,24.8809,1,0,"Carlyle Chemical Inc."
"864161",2014-01-08 13:23:32,"107",36.05856,24.88091,1,0,"Carlyle Chemical Inc."
"864163",2014-01-09 09:55:22,"105",36.05856,24.88091,1,0,"Carlyle Chemical Inc."
"864165",2014-01-07 13:18:01,"105",36.05857,24.88087,0,1,"Carlyle Chemical Inc."
"864167",2014-01-10 09:13:49,"101",36.05857,24.88088,1,0,"Carlyle Chemical Inc."
"864168",2014-01-07 15:31:49,"107",36.05857,24.88089,0,1,"Carlyle Chemical Inc."
"864170",2014-01-15 18:25:26,"107",36.05857,24.88089,0,1,"Carlyle Chemical Inc."
"864172",2014-01-15 13:23:31,"105",36.05857,24.8809,0,1,"Carlyle Chemical Inc."
"864173",2014-01-13 18:16:07,"101",36.05857,24.88091,0,1,"Carlyle Chemical Inc."
"864174",2014-01-09 09:27:01,"105",36.05857,24.88092,1,1,"Carlyle Chemical Inc."
"864176",2014-01-16 09:26:25,"105",36.05858,24.88089,1,1,"Carlyle Chemical Inc."
"864179",2014-01-14 14:27:50,"105",36.05858,24.88089,1,0,"Carlyle Chemical Inc."
"864182",2014-01-09 15:26:42,"107",36.05858,24.8809,0,1,"Carlyle Chemical Inc."
"864183",2014-01-06 19:54:01,"28",36.05858,24.89729,1,0,NA
"864184",2014-01-14 15:56:01,"20",36.05859,24.8579,1,0,"Octavio's Office Supplies"
"864185",2014-01-15 15:26:03,"107",36.05859,24.88088,0,1,"Carlyle Chemical Inc."
"864186",2014-01-15 15:51:19,"107",36.05859,24.88092,1,0,"Carlyle Chemical Inc."
"864187",2014-01-10 14:44:01,"34",36.0586,24.85796,1,0,"Octavio's Office Supplies"
"864188",2014-01-10 16:16:01,"6",36.0586,24.85799,1,0,"Octavio's Office Supplies"
"864189",2014-01-13 18:39:01,"101",36.0586,24.88092,1,0,"Carlyle Chemical Inc."
"864190",2014-01-06 18:34:24,"28",36.05862,24.89769,0,1,NA
"864191",2014-01-11 14:37:58,"30",36.05869,24.90038,0,1,NA
"864192",2014-01-06 18:40:01,"28",36.05888,24.89818,1,1,NA
"864194",2014-01-15 11:53:36,"13",36.05893,24.89278,0,1,"Meeting Point 6"
"864195",2014-01-13 12:33:01,"13",36.05893,24.8928,1,0,"Meeting Point 6"
"864197",2014-01-15 11:18:36,"15",36.05893,24.8928,0,1,"Meeting Point 6"
"864199",2014-01-15 11:13:01,"21",36.05894,24.89285,0,1,"Meeting Point 6"
"864201",2014-01-14 11:52:01,"24",36.05895,24.89278,1,1,"Meeting Point 6"
